season,team1,team2,team1_resolved,team2_resolved,actual_result,team1_prob,predicted_result,predicted_winner,actual_margin,projected_margin,margin_abs_error
2019,Belmont,Maryland,Belmont,Maryland,0,0.4890300779615864,0,Maryland,-2,-1.8035883619029642,0.19641163809703577
2019,Michigan,Montana,Michigan,Montana,1,0.7487954017105941,1,Michigan,19,10.96199586793933,8.03800413206067
2019,Montana,Michigan,Montana,Michigan,0,0.3208001362919858,0,Michigan,-19,-4.362396777642068,14.637603222357932
2019,Michigan St,Bradley,Michigan State,Bradley,1,0.7574148849427869,1,Michigan St,11,9.215790117782115,1.7842098822178851
2019,Bradley,Michigan St,Bradley,Michigan State,0,0.2575889440682758,0,Michigan St,-11,-8.082221737839799,2.9177782621602013
2019,Minnesota,Louisville,Minnesota,Louisville,1,0.4629335906800956,0,Louisville,10,-0.8672295806822617,10.867229580682261
2019,Louisville,Minnesota,Louisville,Minnesota,0,0.5571677430577644,1,Louisville,-10,0.5771827283265448,10.577182728326544
2019,Murray St,Marquette,Murray State,Marquette,1,0.46888790474762876,0,Marquette,19,-2.90665938338581,21.90665938338581
2019,Marquette,Murray St,Marquette,Murray State,0,0.5449666987261665,1,Marquette,-19,0.6454633757018355,19.645463375701837
2019,Purdue,Old Dominion,Purdue,Old Dominion,1,0.7145977849141977,1,Purdue,13,7.427645049442557,5.572354950557443
2019,Old Dominion,Purdue,Old Dominion,Purdue,0,0.3046143954400786,0,Purdue,-13,-6.386306901925924,6.613693098074076
2019,Villanova,St Mary's CA,Villanova,Saint Mary's,1,0.5434059665263358,1,Villanova,4,1.6732983953732532,2.326701604626747
2019,St Mary's CA,Villanova,Saint Mary's,Villanova,0,0.4946365067968704,0,Villanova,-4,-0.8874173402133994,3.1125826597866006
2019,Wofford,Seton Hall,Wofford,Seton Hall,1,0.5976919687323502,1,Wofford,16,3.8972125284151917,12.102787471584808
2019,Seton Hall,Wofford,Seton Hall,Wofford,0,0.43876007846886295,0,Wofford,-16,-3.02403295203324,12.97596704796676
2019,Buffalo,Arizona St,Buffalo,Arizona State,1,0.5966079301083328,1,Buffalo,17,3.7280948797999374,13.271905120200064
2019,Arizona St,Buffalo,Arizona State,Buffalo,0,0.4324378272454797,0,Buffalo,-17,-2.114657142815646,14.885342857184353
2019,Duke,N Dakota St,Duke,North Dakota State,1,0.7595282844330841,1,Duke,23,9.259622495150653,13.740377504849347
2019,N Dakota St,Duke,North Dakota State,Duke,0,0.26913432309801,0,Duke,-23,-10.072680855325125,12.927319144674875
2019,Houston,Georgia St,Houston,Georgia State,1,0.6604209394944943,1,Houston,29,6.671231305451076,22.328768694548923
2019,Georgia St,Houston,Georgia State,Houston,0,0.37260346086950846,0,Houston,-29,-8.688211590643986,20.311788409356012
2019,Iowa,Cincinnati,Iowa,Cincinnati,1,0.5067741878876172,1,Iowa,7,1.3873233690381424,5.612676630961857
2019,Cincinnati,Iowa,Cincinnati,Iowa,0,0.49727998837301307,0,Iowa,-7,-0.18702032999860285,6.812979670001397
2019,Liberty,Mississippi St,Liberty,Mississippi State,1,0.43823116869224754,0,Mississippi St,4,-1.9006800315317136,5.900680031531714
2019,Mississippi St,Liberty,Mississippi State,Liberty,0,0.5932864418059034,1,Mississippi St,-4,3.0251554195658175,7.0251554195658175
2019,North Carolina,Iona,North Carolina,Iona,1,0.7408156266869919,1,North Carolina,15,10.479574377048015,4.520425622951985
2019,Iona,North Carolina,Iona,North Carolina,0,0.28605527457012314,0,North Carolina,-15,-9.034349719212647,5.965650280787353
2019,Ohio St,Iowa St,Ohio State,Iowa State,1,0.42963264442783194,0,Iowa St,3,-2.5823394558209296,5.58233945582093
2019,Iowa St,Ohio St,Iowa State,Ohio State,0,0.6101925791757002,1,Iowa St,-3,3.090260035947605,6.090260035947605
2019,Oklahoma,Mississippi,Oklahoma,Ole Miss,1,0.5430400996259976,1,Oklahoma,23,3.112841333962302,19.8871586660377
2019,Mississippi,Oklahoma,Ole Miss,Oklahoma,0,0.4947570304843217,0,Oklahoma,-23,-0.6633970936623532,22.336602906337646
2019,Oregon,Wisconsin,Oregon,Wisconsin,1,0.466363611650036,0,Wisconsin,18,-0.8031399665662644,18.803139966566263
2019,Wisconsin,Oregon,Wisconsin,Oregon,0,0.5931743445124857,1,Wisconsin,-18,1.3489604708123866,19.348960470812386
2019,Tennessee,Colgate,Tennessee,Colgate,1,0.7082259189150566,1,Tennessee,7,8.907491557735279,1.9074915577352787
2019,Colgate,Tennessee,Colgate,Tennessee,0,0.3034367956231275,0,Tennessee,-7,-8.660789034217975,1.6607890342179754
2019,Texas Tech,N Kentucky,Texas Tech,Northern Kentucky,1,0.7109762543863786,1,Texas Tech,15,8.432764016933287,6.567235983066713
2019,N Kentucky,Texas Tech,Northern Kentucky,Texas Tech,0,0.33112913088065443,0,Texas Tech,-15,-5.311569952179622,9.688430047820379
2019,UC Irvine,Kansas St,UC Irvine,Kansas State,1,0.41829776856507966,0,Kansas St,6,-2.92956726342129,8.92956726342129
2019,Kansas St,UC Irvine,Kansas State,UC Irvine,0,0.6180097690255388,1,Kansas St,-6,2.8177201628260935,8.817720162826093
2019,UCF,VCU,UCF,VCU,1,0.5413493709640366,1,UCF,15,1.5646476036202244,13.435352396379775
2019,VCU,UCF,VCU,UCF,0,0.47576700545334033,0,UCF,-15,-1.3336777212225865,13.666322278777413
2019,Virginia,Gardner Webb,Virginia,Gardner-Webb,1,0.7784187502412249,1,Virginia,15,15.742839549197479,0.7428395491974786
2019,Gardner Webb,Virginia,Gardner-Webb,Virginia,0,0.2624075337805087,0,Virginia,-15,-7.189869197947492,7.810130802052508
2019,Virginia Tech,St Louis,Virginia Tech,Saint Louis,1,0.6944919429078267,1,Virginia Tech,14,4.825108887261826,9.174891112738173
2019,St Louis,Virginia Tech,Saint Louis,Virginia Tech,0,0.3289066433993499,0,Virginia Tech,-14,-4.229000331883752,9.770999668116248
2019,Washington,Utah St,Washington,Utah State,1,0.5076420517177284,1,Washington,17,-0.47209454634125614,17.472094546341257
2019,Utah St,Washington,Utah State,Washington,0,0.5168585556615258,1,Utah St,-17,0.9421059310769878,17.942105931076988
2019,Auburn,Kansas,Auburn,Kansas,1,0.5424713124583165,1,Auburn,14,0.45436299780173794,13.545637002198262
2019,Kansas,Auburn,Kansas,Auburn,0,0.47725824225427405,0,Auburn,-14,1.7603988284403798,15.76039882844038
2019,Florida St,Murray St,Florida State,Murray State,1,0.5758848110224287,1,Florida St,28,1.7646250503457965,26.235374949654204
2019,Murray St,Florida St,Murray State,Florida State,0,0.433997022037931,0,Florida St,-28,-2.221631213859649,25.77836878614035
2019,Gonzaga,Baylor,Gonzaga,Baylor,1,0.657957224638817,1,Gonzaga,12,4.194302838728602,7.805697161271398
2019,Baylor,Gonzaga,Baylor,Gonzaga,0,0.34144319032052767,0,Gonzaga,-12,-3.7443889552548435,8.255611044745157
2019,Kentucky,Wofford,Kentucky,Wofford,1,0.5596430410005832,1,Kentucky,6,2.302984319118329,3.697015680881671
2019,Wofford,Kentucky,Wofford,Kentucky,0,0.45855545916317425,0,Kentucky,-6,-2.379201629333127,3.620798370666873
2019,LSU,Maryland,LSU,Maryland,1,0.5114025411699198,1,LSU,2,0.0894891674046663,1.9105108325953337
2019,Maryland,LSU,Maryland,LSU,0,0.4668548530235891,0,LSU,-2,-0.7839432802875566,1.2160567197124434
2019,Michigan,Florida,Michigan,Florida,1,0.6335005438865766,1,Michigan,15,0.656927585893803,14.343072414106198
2019,Florida,Michigan,Florida,Michigan,0,0.4213084574156901,0,Michigan,-15,-1.697799519508861,13.30220048049114
2019,Michigan St,Minnesota,Michigan State,Minnesota,1,0.6411551957559164,1,Michigan St,20,4.245859541676255,15.754140458323745
2019,Minnesota,Michigan St,Minnesota,Michigan State,0,0.35727072961880557,0,Michigan St,-20,-3.588794642489382,16.411205357510617
2019,Purdue,Villanova,Purdue,Villanova,1,0.5855693733221156,1,Purdue,26,3.0342407548306283,22.965759245169373
2019,Villanova,Purdue,Villanova,Purdue,0,0.43482694538777805,0,Purdue,-26,-2.9444622340030535,23.055537765996945
2019,Duke,UCF,Duke,UCF,1,0.6203409175314073,1,Duke,1,1.251300353680866,0.251300353680866
2019,UCF,Duke,UCF,Duke,0,0.3815351535344886,0,Duke,-1,-1.1163835355027647,0.1163835355027647
2019,Houston,Ohio St,Houston,Ohio State,1,0.6056789677271386,1,Houston,15,3.0158914036053,11.9841085963947
2019,Ohio St,Houston,Ohio State,Houston,0,0.4262911793814715,0,Houston,-15,-2.636166872233355,12.363833127766645
2019,North Carolina,Washington,North Carolina,Washington,1,0.6223508143042121,1,North Carolina,22,3.3128562052925936,18.687143794707406
2019,Washington,North Carolina,Washington,North Carolina,0,0.3926128619482444,0,North Carolina,-22,-0.8695003931124453,21.130499606887554
2019,Oregon,UC Irvine,Oregon,UC Irvine,1,0.5787311743097294,1,Oregon,19,0.7556713055948993,18.2443286944051
2019,UC Irvine,Oregon,UC Irvine,Oregon,0,0.43967288099304164,0,Oregon,-19,-2.2432461786919395,16.75675382130806
2019,Tennessee,Iowa,Tennessee,Iowa,1,0.6086973698655144,1,Tennessee,6,3.0709317146777306,2.9290682853222694
2019,Iowa,Tennessee,Iowa,Tennessee,0,0.40474847193038777,0,Tennessee,-6,-3.2481548912147264,2.7518451087852736
2019,Texas Tech,Buffalo,Texas Tech,Buffalo,1,0.6051053732154279,1,Texas Tech,20,3.236027815635364,16.763972184364636
2019,Buffalo,Texas Tech,Buffalo,Texas Tech,0,0.44608796379441584,0,Texas Tech,-20,-0.8278276335332673,19.172172366466732
2019,Virginia,Oklahoma,Virginia,Oklahoma,1,0.6731734519021365,1,Virginia,12,5.124864210120462,6.875135789879538
2019,Oklahoma,Virginia,Oklahoma,Virginia,0,0.37484351716342196,0,Virginia,-12,-5.9509740587430064,6.0490259412569936
2019,Virginia Tech,Liberty,Virginia Tech,Liberty,1,0.6436904072950043,1,Virginia Tech,9,2.382185512184491,6.617814487815509
2019,Liberty,Virginia Tech,Liberty,Virginia Tech,0,0.42146581931549804,0,Virginia Tech,-9,-2.7983881326965108,6.201611867303489
2019,Gonzaga,Florida St,Gonzaga,Florida State,1,0.6230872743457607,1,Gonzaga,14,5.33115449806949,8.668845501930509
2019,Florida St,Gonzaga,Florida State,Gonzaga,0,0.40673646312511924,0,Gonzaga,-14,-3.430117024153314,10.569882975846685
2019,Purdue,Tennessee,Purdue,Tennessee,1,0.4950458795537861,0,Tennessee,5,-0.19610709764909037,5.19610709764909
2019,Tennessee,Purdue,Tennessee,Purdue,0,0.516359441378648,1,Tennessee,-5,0.03697321711398141,5.036973217113982
2019,Texas Tech,Michigan,Texas Tech,Michigan,1,0.539471682103842,1,Texas Tech,19,-0.2693465605121302,19.26934656051213
2019,Michigan,Texas Tech,Michigan,Texas Tech,0,0.5433223221849324,1,Michigan,-19,-0.5624485292630964,18.437551470736903
2019,Virginia,Oregon,Virginia,Oregon,1,0.6841515956198767,1,Virginia,4,4.539681917358835,0.539681917358835
2019,Oregon,Virginia,Oregon,Virginia,0,0.356551284294871,0,Virginia,-4,-2.647508006907917,1.352491993092083
2019,Auburn,North Carolina,Auburn,North Carolina,1,0.4988686352294513,0,North Carolina,17,-0.7213366586248473,17.721336658624846
2019,North Carolina,Auburn,North Carolina,Auburn,0,0.5247714626464843,1,North Carolina,-17,4.066535564576982,21.06653556457698
2019,Duke,Virginia Tech,Duke,Virginia Tech,1,0.5628233006939471,1,Duke,2,1.2873351494263157,0.7126648505736843
2019,Virginia Tech,Duke,Virginia Tech,Duke,0,0.45705711958208245,0,Duke,-2,-0.7851072386469146,1.2148927613530853
2019,Kentucky,Houston,Kentucky,Houston,1,0.525473682939396,1,Kentucky,4,-0.3721777722735228,4.372177772273523
2019,Houston,Kentucky,Houston,Kentucky,0,0.47856930351275134,0,Kentucky,-4,-0.8165040614219266,3.1834959385780737
2019,Michigan St,LSU,Michigan State,LSU,1,0.5736057748941484,1,Michigan St,17,2.659341042037658,14.340658957962342
2019,LSU,Michigan St,LSU,Michigan State,0,0.40643484348275827,0,Michigan St,-17,-3.0477475066157798,13.95225249338422
2019,Texas Tech,Gonzaga,Texas Tech,Gonzaga,1,0.4847246381696411,0,Gonzaga,6,-0.7070867449732495,6.70708674497325
2019,Gonzaga,Texas Tech,Gonzaga,Texas Tech,0,0.5697232768340607,1,Gonzaga,-6,5.66875765365019,11.66875765365019
2019,Virginia,Purdue,Virginia,Purdue,1,0.5816230503181826,1,Virginia,5,1.8356147839173642,3.1643852160826356
2019,Purdue,Virginia,Purdue,Virginia,0,0.45173391234242954,0,Virginia,-5,-1.8677260865976764,3.1322739134023236
2019,Auburn,Kentucky,Auburn,Kentucky,1,0.4968641372417175,0,Kentucky,6,-0.9700489440058987,6.970048944005899
2019,Kentucky,Auburn,Kentucky,Auburn,0,0.5087363271332861,1,Kentucky,-6,0.4104908762946351,6.410490876294635
2019,Michigan St,Duke,Michigan State,Duke,1,0.4963885520381383,0,Duke,1,-0.5154720709855533,1.5154720709855534
2019,Duke,Michigan St,Duke,Michigan State,0,0.49159291257770893,0,Michigan St,-1,-1.4272415711790292,0.42724157117902917
2019,Texas Tech,Michigan St,Texas Tech,Michigan State,1,0.4980725658170082,0,Michigan St,10,-0.48303227697409473,10.483032276974095
2019,Michigan St,Texas Tech,Michigan State,Texas Tech,0,0.5288733473710963,1,Michigan St,-10,3.1396644982915403,13.139664498291541
2019,Virginia,Auburn,Virginia,Auburn,1,0.5982493719626432,1,Virginia,1,4.870003586237198,3.870003586237198
2019,Auburn,Virginia,Auburn,Virginia,0,0.4380578413618389,0,Virginia,-1,-7.176910127134761,6.176910127134761
2019,Virginia,Texas Tech,Virginia,Texas Tech,1,0.5807632082512026,1,Virginia,8,2.4296097318808862,5.570390268119114
2019,Texas Tech,Virginia,Texas Tech,Virginia,0,0.47752233393488225,0,Virginia,-8,-1.7338986934106648,6.266101306589335
2021,Drake,Wichita St,Drake,Wichita State,1,0.5134583197137227,1,Drake,1,0.2599175335132242,0.7400824664867758
2021,Wichita St,Drake,Wichita State,Drake,0,0.5088959146546237,1,Wichita St,-1,0.12395368537005029,1.1239536853700502
2021,Norfolk St,Appalachian St,Norfolk State,App State,1,0.519198281729281,1,Norfolk St,1,0.41596589878158574,0.5840341012184143
2021,Appalachian St,Norfolk St,App State,Norfolk State,0,0.5162690537279438,1,Appalachian St,-1,0.07733360867180358,1.0773336086718035
2021,TX Southern,Mt St Mary's,Texas Southern,Mount St. Mary's,1,0.5248015262638134,1,TX Southern,8,-3.1733197440485594,11.173319744048559
2021,Mt St Mary's,TX Southern,Mount St. Mary's,Texas Southern,0,0.4847099155410498,0,TX Southern,-8,1.5162346015909514,9.516234601590952
2021,UCLA,Michigan St,UCLA,Michigan State,1,0.5945057514353546,1,UCLA,6,3.8066297044682322,2.1933702955317678
2021,Michigan St,UCLA,Michigan State,UCLA,0,0.43297717950533493,0,UCLA,-6,-2.597072142530465,3.402927857469535
2021,Arkansas,Colgate,Arkansas,Colgate,1,0.6276012720111342,1,Arkansas,17,2.2974828200461688,14.702517179953832
2021,Colgate,Arkansas,Colgate,Arkansas,0,0.41979284573258796,0,Arkansas,-17,-4.05609966376695,12.94390033623305
2021,Baylor,Hartford,Baylor,Hartford,1,0.7945287617336134,1,Baylor,24,11.619493727272642,12.380506272727358
2021,Hartford,Baylor,Hartford,Baylor,0,0.22307885419734846,0,Baylor,-24,-12.450259136636685,11.549740863363315
2021,Florida,Virginia Tech,Florida,Virginia Tech,1,0.5390465394703781,1,Florida,5,0.9716971859376404,4.02830281406236
2021,Virginia Tech,Florida,Virginia Tech,Florida,0,0.48909545323417913,0,Florida,-5,-0.6786618005082115,4.321338199491788
2021,Houston,Cleveland St,Houston,Cleveland State,1,0.7231181413889513,1,Houston,31,9.628263129517173,21.371736870482827
2021,Cleveland St,Houston,Cleveland State,Houston,0,0.26846125644361457,0,Houston,-31,-9.061688284086037,21.93831171591396
2021,Illinois,Drexel,Illinois,Drexel,1,0.7459699956512456,1,Illinois,29,10.306050161294806,18.693949838705194
2021,Drexel,Illinois,Drexel,Illinois,0,0.28316634338134455,0,Illinois,-29,-8.606973806341047,20.393026193658955
2021,Loyola-Chicago,Georgia Tech,Loyola Chicago,Georgia Tech,1,0.5696079469905599,1,Loyola-Chicago,11,1.84527184236615,9.15472815763385
2021,Georgia Tech,Loyola-Chicago,Georgia Tech,Loyola Chicago,0,0.5232574821155361,1,Georgia Tech,-11,0.05629630028956158,11.056296300289562
2021,North Texas,Purdue,North Texas,Purdue,1,0.4263345670236763,0,Purdue,9,-1.636754123847994,10.636754123847993
2021,Purdue,North Texas,Purdue,North Texas,0,0.6038413242831743,1,Purdue,-9,2.936201960845842,11.936201960845843
2021,Oklahoma St,Liberty,Oklahoma State,Liberty,1,0.6094873028291841,1,Oklahoma St,9,-1.4541799153683193,10.45417991536832
2021,Liberty,Oklahoma St,Liberty,Oklahoma State,0,0.4406059825723127,0,Oklahoma St,-9,-1.3755927869011748,7.624407213098825
2021,Oral Roberts,Ohio St,Oral Roberts,Ohio State,1,0.35468377071707435,0,Ohio St,3,-6.661795432460481,9.661795432460481
2021,Ohio St,Oral Roberts,Ohio State,Oral Roberts,0,0.6804723644448543,1,Ohio St,-3,8.19859363374282,11.19859363374282
2021,Oregon St,Tennessee,Oregon State,Tennessee,1,0.48465370361536786,0,Tennessee,14,0.5293483148858762,13.470651685114124
2021,Tennessee,Oregon St,Tennessee,Oregon State,0,0.5369583322681628,1,Tennessee,-14,1.3787454592588635,15.378745459258864
2021,Rutgers,Clemson,Rutgers,Clemson,1,0.5423208602505917,1,Rutgers,4,0.9844477883259085,3.0155522116740916
2021,Clemson,Rutgers,Clemson,Rutgers,0,0.5076627461077384,1,Clemson,-4,-0.16353198114591372,3.8364680188540863
2021,Syracuse,San Diego St,Syracuse,San Diego State,1,0.5106529222166942,1,Syracuse,16,0.34585048069178753,15.654149519308213
2021,San Diego St,Syracuse,San Diego State,Syracuse,0,0.5318800897542256,1,San Diego St,-16,2.345321039864897,18.345321039864896
2021,Texas Tech,Utah St,Texas Tech,Utah State,1,0.602613995533941,1,Texas Tech,12,4.012162452261322,7.987837547738678
2021,Utah St,Texas Tech,Utah State,Texas Tech,0,0.423957553731754,0,Texas Tech,-12,-2.124365795567567,9.875634204432433
2021,Villanova,Winthrop,Villanova,Winthrop,1,0.6941962375621122,1,Villanova,10,4.880593048406727,5.119406951593273
2021,Winthrop,Villanova,Winthrop,Villanova,0,0.3575726100789629,0,Villanova,-10,-4.582009697163808,5.417990302836192
2021,West Virginia,Morehead St,West Virginia,Morehead State,1,0.6733667316739705,1,West Virginia,17,6.9488251363012665,10.051174863698733
2021,Morehead St,West Virginia,Morehead State,West Virginia,0,0.31898139885264576,0,West Virginia,-17,-5.006640474107503,11.993359525892497
2021,Wisconsin,North Carolina,Wisconsin,North Carolina,1,0.5780494321005069,1,Wisconsin,23,1.4769671052837718,21.523032894716227
2021,North Carolina,Wisconsin,North Carolina,Wisconsin,0,0.4478264813379096,0,Wisconsin,-23,-1.4636766835516488,21.53632331644835
2021,Abilene Chr,Texas,Abilene Christian,Texas,1,0.387213496363947,0,Texas,1,-3.447218771929829,4.447218771929829
2021,Texas,Abilene Chr,Texas,Abilene Christian,0,0.6420185380016079,1,Texas,-1,5.528594852367604,6.528594852367604
2021,Alabama,Iona,Alabama,Iona,1,0.7292206175254281,1,Alabama,13,8.988107238002751,4.011892761997249
2021,Iona,Alabama,Iona,Alabama,0,0.2737486238631107,0,Alabama,-13,-8.066382764710383,4.933617235289617
2021,Colorado,Georgetown,Colorado,Georgetown,1,0.6250516130642637,1,Colorado,23,3.9107875247121395,19.08921247528786
2021,Georgetown,Colorado,Georgetown,Colorado,0,0.3898169684562178,0,Colorado,-23,-3.2756641290753947,19.724335870924605
2021,Creighton,UC Santa Barbara,Creighton,UC Santa Barbara,1,0.6265315980762219,1,Creighton,1,3.355176652497228,2.355176652497228
2021,UC Santa Barbara,Creighton,UC Santa Barbara,Creighton,0,0.4458821328438822,0,Creighton,-1,-1.7432294948130915,0.7432294948130915
2021,Florida St,UNC Greensboro,Florida State,UNC Greensboro,1,0.6459212724366417,1,Florida St,10,4.515111455709409,5.484888544290591
2021,UNC Greensboro,Florida St,UNC Greensboro,Florida State,0,0.36157057242239365,0,Florida St,-10,-4.051206351329433,5.948793648670567
2021,Gonzaga,Norfolk St,Gonzaga,Norfolk State,1,0.8268977581072096,1,Gonzaga,43,11.287309743301423,31.71269025669858
2021,Norfolk St,Gonzaga,Norfolk State,Gonzaga,0,0.20777990812508923,0,Gonzaga,-43,-8.952335925318799,34.0476640746812
2021,Iowa,Grand Canyon,Iowa,Grand Canyon,1,0.7148154019990463,1,Iowa,12,7.203109160731773,4.796890839268227
2021,Grand Canyon,Iowa,Grand Canyon,Iowa,0,0.29990474619018276,0,Iowa,-12,-6.985191142475549,5.014808857524451
2021,Kansas,E Washington,Kansas,Eastern Washington,1,0.6256648888657075,1,Kansas,9,3.956095984657422,5.043904015342578
2021,E Washington,Kansas,Eastern Washington,Kansas,0,0.4319190649475851,0,Kansas,-9,-3.396701069862475,5.603298930137525
2021,LSU,St Bonaventure,LSU,St. Bonaventure,1,0.5421298080000597,1,LSU,15,1.9798805401048374,13.020119459895163
2021,St Bonaventure,LSU,St. Bonaventure,LSU,0,0.4624368801609836,0,LSU,-15,-1.4250574769753075,13.574942523024692
2021,Maryland,Connecticut,Maryland,UConn,1,0.5137530311968116,1,Maryland,9,-0.9563608210174767,9.956360821017476
2021,Connecticut,Maryland,UConn,Maryland,0,0.5204830523684798,1,Connecticut,-9,0.6849095549778171,9.684909554977818
2021,Michigan,TX Southern,Michigan,Texas Southern,1,0.7913909637109229,1,Michigan,16,8.75925555513072,7.24074444486928
2021,TX Southern,Michigan,Texas Southern,Michigan,0,0.22440151763939073,0,Michigan,-16,-4.047887866172505,11.952112133827494
2021,Ohio,Virginia,Ohio,Virginia,1,0.42250117019077765,0,Virginia,4,-6.212544847622046,10.212544847622045
2021,Virginia,Ohio,Virginia,Ohio,0,0.6537793621640839,1,Virginia,-4,3.240483128664069,7.240483128664069
2021,Oklahoma,Missouri,Oklahoma,Missouri,1,0.542857526359598,1,Oklahoma,4,1.0091989193465112,2.9908010806534886
2021,Missouri,Oklahoma,Missouri,Oklahoma,0,0.49700841177730964,0,Oklahoma,-4,-0.622945548173116,3.377054451826884
2021,UCLA,BYU,UCLA,BYU,1,0.5245164807258175,1,UCLA,11,0.46538140035870557,10.534618599641295
2021,BYU,UCLA,BYU,UCLA,0,0.5216828947631511,1,BYU,-11,0.7065208624335303,11.70652086243353
2021,USC,Drake,USC,Drake,1,0.6143150849570156,1,USC,16,4.1291175223905725,11.870882477609427
2021,Drake,USC,Drake,USC,0,0.3987583787885443,0,USC,-16,-3.950940351194971,12.049059648805029
2021,Arkansas,Texas Tech,Arkansas,Texas Tech,1,0.5207913185497205,1,Arkansas,2,2.6514994797863656,0.6514994797863656
2021,Texas Tech,Arkansas,Texas Tech,Arkansas,0,0.5111486909278826,1,Texas Tech,-2,1.9790642388171673,3.979064238817167
2021,Baylor,Wisconsin,Baylor,Wisconsin,1,0.6195651907946008,1,Baylor,13,2.181363825289555,10.818636174710445
2021,Wisconsin,Baylor,Wisconsin,Baylor,0,0.42946960411000595,0,Baylor,-13,-3.1323879083712987,9.8676120916287
2021,Houston,Rutgers,Houston,Rutgers,1,0.5968074006401961,1,Houston,3,2.0130960090017638,0.9869039909982362
2021,Rutgers,Houston,Rutgers,Houston,0,0.4138751544113042,0,Houston,-3,-4.0258902569886965,1.0258902569886965
2021,Loyola-Chicago,Illinois,Loyola Chicago,Illinois,1,0.47055555960641854,0,Illinois,13,-2.028516251416908,15.028516251416908
2021,Illinois,Loyola-Chicago,Illinois,Loyola Chicago,0,0.6004936935414341,1,Illinois,-13,1.5100236694165516,14.510023669416551
2021,Oral Roberts,Florida,Oral Roberts,Florida,1,0.4303506624056293,0,Florida,3,-1.6737440459165422,4.673744045916543
2021,Florida,Oral Roberts,Florida,Oral Roberts,0,0.5899484851794615,1,Florida,-3,2.2073220748030713,5.207322074803072
2021,Oregon St,Oklahoma St,Oregon State,Oklahoma State,1,0.472492478297891,0,Oklahoma St,10,-1.2052191740613776,11.205219174061378
2021,Oklahoma St,Oregon St,Oklahoma State,Oregon State,0,0.5283570976636929,1,Oklahoma St,-10,1.5324857335435733,11.532485733543574
2021,Syracuse,West Virginia,Syracuse,West Virginia,1,0.46015081648885964,0,West Virginia,3,-0.3284531224320647,3.3284531224320646
2021,West Virginia,Syracuse,West Virginia,Syracuse,0,0.5344710868831156,1,West Virginia,-3,1.9592461926625524,4.959246192662553
2021,Villanova,North Texas,Villanova,North Texas,1,0.6559812291551798,1,Villanova,23,2.8084167990591213,20.19158320094088
2021,North Texas,Villanova,North Texas,Villanova,0,0.4010900745422941,0,Villanova,-23,-2.139499433456767,20.860500566543234
2021,Alabama,Maryland,Alabama,Maryland,1,0.5795441431055888,1,Alabama,19,-0.501619348490936,19.501619348490937
2021,Maryland,Alabama,Maryland,Alabama,0,0.47264640886433146,0,Alabama,-19,0.010052551063284133,19.010052551063286
2021,Creighton,Ohio,Creighton,Ohio,1,0.6361247960118318,1,Creighton,14,5.250770064118168,8.749229935881832
2021,Ohio,Creighton,Ohio,Creighton,0,0.4216637439652541,0,Creighton,-14,-2.868353146482549,11.13164685351745
2021,Florida St,Colorado,Florida State,Colorado,1,0.48318779084786034,0,Colorado,18,-0.96084945676257,18.96084945676257
2021,Colorado,Florida St,Colorado,Florida State,0,0.5224822024797429,1,Colorado,-18,0.6762616637728581,18.67626166377286
2021,Gonzaga,Oklahoma,Gonzaga,Oklahoma,1,0.687869525481013,1,Gonzaga,16,2.5514977671152335,13.448502232884767
2021,Oklahoma,Gonzaga,Oklahoma,Gonzaga,0,0.36995168109837495,0,Gonzaga,-16,-4.914440148120691,11.08555985187931
2021,Michigan,LSU,Michigan,LSU,1,0.5821679654748348,1,Michigan,8,2.782527623126695,5.217472376873305
2021,LSU,Michigan,LSU,Michigan,0,0.4358792603893322,0,Michigan,-8,-3.2996267358010822,4.700373264198918
2021,Oregon,Iowa,Oregon,Iowa,1,0.44884387335392556,0,Iowa,15,-1.7053972589873232,16.705397258987322
2021,Iowa,Oregon,Iowa,Oregon,0,0.5872812917149448,1,Iowa,-15,5.763510476083291,20.76351047608329
2021,UCLA,Abilene Chr,UCLA,Abilene Christian,1,0.6538253166669804,1,UCLA,20,3.5863150929064314,16.413684907093568
2021,Abilene Chr,UCLA,Abilene Christian,UCLA,0,0.39596373249946887,0,UCLA,-20,-2.1912031868902595,17.80879681310974
2021,USC,Kansas,USC,Kansas,1,0.5561416814561936,1,USC,34,1.5167297989919408,32.48327020100806
2021,Kansas,USC,Kansas,USC,0,0.45550403989802374,0,USC,-34,-1.8877066625462628,32.112293337453735
2021,Arkansas,Oral Roberts,Arkansas,Oral Roberts,1,0.6392601287197874,1,Arkansas,2,5.087893827397375,3.087893827397375
2021,Oral Roberts,Arkansas,Oral Roberts,Arkansas,0,0.40144252951548903,0,Arkansas,-2,-5.876656630805761,3.876656630805761
2021,Baylor,Villanova,Baylor,Villanova,1,0.5948131954252024,1,Baylor,11,3.0731771218884445,7.9268228781115555
2021,Villanova,Baylor,Villanova,Baylor,0,0.4428723754776668,0,Baylor,-11,-2.290578830898789,8.709421169101212
2021,Houston,Syracuse,Houston,Syracuse,1,0.5844642653137455,1,Houston,16,1.6501645753654257,14.349835424634573
2021,Syracuse,Houston,Syracuse,Houston,0,0.4118676320824445,0,Houston,-16,-2.60874168779533,13.39125831220467
